Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BACH M,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BACH M,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BACH M,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ESPAR A,1,0,2,0,0,0,0,0,2,0,0,0,0,2,2
ESPAR A,2,2,2,0,0,0,0,0,1,0,0,0,0,4,1
ESPAR A,3,1,0,0,0,2,0,0,0,0,0,2,0,3,2
ESPAR A,4,0,4,1,0,1,0,0,1,0,0,1,0,6,2
ESPAR A,5,1,2,0,0,1,0,0,1,0,0,0,0,4,1
ESPAR A,6,0,1,0,0,1,0,0,1,0,0,0,0,2,1
ESPAR C,1,0,1,0,1,1,0,0,1,0,1,0,0,3,2
ESPAR C,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2
ESPAR C,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1
FORCA J,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FORCA J,2,0,1,0,1,1,0,0,1,0,1,1,0,3,3
FORCA J,3,0,4,0,0,0,0,0,2,0,0,0,0,4,2
FORCA J,4,1,2,0,0,1,0,0,1,0,0,0,0,4,1
FORCA J,5,0,4,0,0,3,0,0,1,0,0,2,0,7,3
FORCA J,6,1,1,0,1,0,0,1,0,0,1,0,0,3,2
GARCIA M,1,0,1,4,0,1,0,0,0,2,0,0,0,6,2
GARCIA M,2,0,0,1,0,3,0,0,0,0,0,2,0,4,2
GARCIA M,3,1,0,3,0,0,0,1,0,1,0,0,0,4,2
GARCIA M,4,0,2,1,0,0,0,0,1,0,0,0,0,3,1
GARCIA M,5,0,0,1,0,1,0,0,0,0,0,1,0,2,1
GARCIA M,6,0,2,2,0,0,0,0,0,1,0,0,0,4,1
LEITON P,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LEITON P,2,0,1,1,0,1,0,0,0,1,0,1,0,3,2
LEITON P,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LEITON P,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1
LOPEZ L,2,3,0,1,0,2,1,0,0,1,0,2,1,7,4
LOPEZ L,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0
LOPEZ L,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0
LOPEZ L,5,1,0,0,0,2,0,0,0,0,0,2,0,3,2
LOPEZ L,6,0,4,0,0,1,0,0,3,0,0,0,0,5,3
ORTIZ M,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ORTIZ M,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ORTIZ M,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1
PAREJA J,1,0,5,0,0,1,1,0,3,0,0,1,1,7,5
PAREJA J,2,0,1,0,1,1,0,0,0,0,1,1,0,3,2
PAREJA J,3,0,1,0,0,1,2,0,1,0,0,1,1,4,3
PAREJA J,4,1,2,0,0,1,0,0,0,0,0,0,0,4,0
PAREJA J,5,3,0,0,0,0,0,1,0,0,0,0,0,3,1
PAREJA J,6,1,2,0,1,1,0,0,0,0,1,1,0,5,2
PENA P,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PENA P,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PENA P,3,0,0,0,0,3,0,0,0,0,0,2,0,3,2
PENA P,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PENA P,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0
PENA P,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1
TARRAGO R,1,0,3,2,0,3,0,0,0,2,0,1,0,8,3
TARRAGO R,2,3,0,0,0,3,1,3,0,0,0,2,1,7,6
TARRAGO R,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
TARRAGO R,4,2,3,0,0,0,0,0,0,0,0,0,0,5,0
TARRAGO R,5,2,1,0,0,1,0,0,1,0,0,0,0,4,1
TARRAGO R,6,1,1,0,1,1,1,0,1,0,1,1,1,5,4
