Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ASHAEV A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ASHAEV A,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1
ASHAEV A,3,0,0,0,1,2,0,0,0,0,0,0,0,3,0
ASHAEV A,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ASHAEV A,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0
BUGAYCHUK A,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
BUGAYCHUK A,3,0,1,0,0,1,0,0,1,0,0,1,0,2,2
BUGAYCHUK A,4,1,0,0,0,1,0,0,0,0,0,1,0,2,1
BUGAYCHUK A,5,1,1,0,0,1,0,1,0,0,0,1,0,3,2
DEREVIANKIN N,1,0,3,1,0,0,0,0,3,0,0,0,0,4,3
DEREVIANKIN N,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DEREVIANKIN N,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1
DEREVIANKIN N,4,0,0,0,0,2,0,0,0,0,0,2,0,2,2
DEREVIANKIN N,5,0,1,0,0,2,0,0,1,0,0,0,0,3,1
DEREVIANKIN N,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
DEREVIANKIN N,7,0,0,3,0,1,0,0,0,1,0,0,0,4,1
KHOLOD D,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
KHOLOD D,3,2,0,0,0,1,0,1,0,0,0,0,0,3,1
KHOLOD D,5,4,1,0,0,0,0,0,0,0,0,0,0,5,0
KHOLOD D,6,1,1,0,0,1,0,0,1,0,0,0,0,3,1
KHOLOD D,7,3,2,0,0,1,0,2,1,0,0,0,0,6,3
KORNEEV K,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LAZAREV N,1,1,2,0,0,1,0,0,1,0,0,0,0,4,1
LAZAREV N,2,4,2,0,0,1,0,1,0,0,0,0,0,7,1
LAZAREV N,3,2,2,0,0,0,0,0,0,0,0,0,0,4,0
LAZAREV N,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
LAZAREV N,5,1,2,0,0,1,0,0,0,0,0,0,0,4,0
LAZAREV N,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0
LAZAREV N,7,1,1,0,0,1,0,0,0,0,0,0,0,3,0
LISUNOV S,1,0,0,4,1,0,0,0,0,2,1,0,0,5,3
LISUNOV S,2,0,0,3,0,1,0,0,0,1,0,1,0,4,2
LISUNOV S,3,0,1,0,0,1,0,0,1,0,0,0,0,2,1
LISUNOV S,4,0,0,1,1,1,0,0,0,1,1,1,0,3,3
LISUNOV S,5,0,0,1,0,2,0,0,0,0,0,1,0,3,1
LISUNOV S,6,0,0,4,1,1,0,0,0,0,1,1,0,6,2
LISUNOV S,7,0,0,2,0,2,0,0,0,1,0,0,0,4,1
MERKULOV D,1,0,0,0,0,2,1,0,0,0,0,2,1,3,3
MERKULOV D,2,2,0,0,0,1,1,0,0,0,0,0,1,4,1
MERKULOV D,3,5,1,0,0,1,1,1,0,0,0,1,0,8,2
MERKULOV D,4,3,0,0,0,1,1,2,0,0,0,0,1,5,3
MERKULOV D,5,1,2,0,0,0,0,0,0,0,0,0,0,3,0
MERKULOV D,6,3,0,0,0,1,0,2,0,0,0,0,0,4,2
MERKULOV D,7,1,2,0,0,0,0,1,1,0,0,0,0,3,2
NAGAEV I,1,0,5,0,0,1,0,0,2,0,0,1,0,6,3
NAGAEV I,2,1,1,0,0,0,0,0,1,0,0,0,0,2,1
NAGAEV I,3,2,2,0,0,2,0,1,0,0,0,1,0,6,2
NAGAEV I,4,3,1,0,0,2,0,1,0,0,0,1,0,6,2
NAGAEV I,5,2,3,0,0,1,0,0,0,0,0,1,0,6,1
NAGAEV I,6,2,0,0,0,0,0,1,0,0,0,0,0,2,1
NAGAEV I,7,1,1,0,0,2,0,0,0,0,0,0,0,4,0
SHEPELEV R,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
SHEPELEV R,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SHEPELEV R,3,1,1,0,1,1,0,1,0,0,1,0,0,4,2
SHEPELEV R,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SHEPELEV R,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0
SHEPELEV R,6,0,1,1,0,0,0,0,1,0,0,0,0,2,1
SUCHKOV I,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCHKOV I,2,1,0,0,0,1,0,1,0,0,0,0,0,2,1
SUCHKOV I,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCHKOV I,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCHKOV I,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUCHKOV I,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0
VASILYEV E,1,0,0,0,1,1,0,0,0,0,1,1,0,2,2
VASILYEV E,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
VASILYEV E,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
