Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BATORI B,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1
BATORI B,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BATORI B,4,1,2,0,0,0,0,0,2,0,0,0,0,3,2
BATORI B,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BEDO K,1,0,1,2,0,1,0,0,0,0,0,1,0,4,1
BEDO K,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BEDO K,4,0,0,1,0,1,0,0,0,0,0,1,0,2,1
BEDO K,5,0,0,0,1,1,0,0,0,0,1,1,0,2,2
BEDO K,6,1,0,2,0,1,0,0,0,1,0,0,0,4,1
DECKER A,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1
DECKER A,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1
DECKER A,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GOR-NAGY M,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
GOR-NAGY M,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GOR-NAGY M,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
GOR-NAGY M,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0
GOR-NAGY M,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
HARAI B,1,0,0,4,0,0,0,0,0,2,0,0,0,4,2
HARAI B,2,0,1,2,0,1,0,0,1,0,0,0,0,4,1
HARAI B,3,0,0,1,0,2,0,0,0,0,0,2,0,3,2
HARAI B,4,0,0,0,0,2,0,0,0,0,0,1,0,2,1
HARAI B,7,0,0,1,0,1,0,0,0,1,0,1,0,2,2
HOSNYANSZKY N,1,2,1,0,0,0,0,1,1,0,0,0,0,3,2
HOSNYANSZKY N,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HOSNYANSZKY N,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOSNYANSZKY N,4,0,2,0,0,1,0,0,1,0,0,1,0,3,2
HOSNYANSZKY N,5,1,0,0,0,2,0,0,0,0,0,2,0,3,2
HOSNYANSZKY N,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOSNYANSZKY N,7,1,1,0,0,1,1,0,1,0,0,0,0,4,1
MADARAS N,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0
MADARAS N,2,2,4,0,0,3,0,0,1,0,0,1,0,9,2
MADARAS N,3,2,1,0,0,0,0,0,0,0,0,0,0,3,0
MADARAS N,4,0,3,0,1,1,0,0,1,0,0,1,0,5,2
MADARAS N,5,2,4,0,0,1,0,0,0,0,0,1,0,7,1
MADARAS N,6,1,0,0,1,0,0,0,0,0,1,0,0,2,1
MADARAS N,7,0,1,0,0,2,0,0,0,0,0,0,0,3,0
SZIVOS M,1,4,0,0,0,0,0,3,0,0,0,0,0,4,3
SZIVOS M,2,2,0,1,0,1,0,0,0,0,0,1,0,4,1
SZIVOS M,3,2,1,0,0,0,0,1,0,0,0,0,0,3,1
SZIVOS M,4,3,0,0,0,1,0,1,0,0,0,1,0,4,2
SZIVOS M,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SZIVOS M,6,1,0,0,0,3,0,1,0,0,0,2,0,4,3
SZIVOS M,7,2,1,1,0,1,0,0,0,1,0,1,0,5,2
VAMOS M,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
VAMOS M,2,0,0,0,0,2,0,0,0,0,0,2,0,2,2
VAMOS M,3,0,2,0,0,3,0,0,1,0,0,2,0,5,3
VAMOS M,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
VAMOS M,5,0,1,0,0,1,0,0,0,0,0,1,0,2,1
VAMOS M,6,1,1,0,0,1,0,1,1,0,0,1,0,3,3
VAMOS M,7,0,0,0,0,1,0,0,0,0,0,1,0,1,1
VARGA D,1,0,0,0,1,1,1,0,0,0,1,1,1,3,3
VARGA D,2,6,0,0,0,3,0,1,0,0,0,2,0,9,3
VARGA D,3,1,2,2,0,2,0,0,1,1,0,1,0,7,3
VARGA D,4,1,3,0,0,3,0,1,0,0,0,2,0,7,3
VARGA D,5,1,1,1,0,1,1,1,0,0,0,0,1,5,2
VARGA D,6,4,1,3,0,0,0,0,1,1,0,0,0,8,2
VARGA D,7,3,1,2,0,1,0,0,1,1,0,0,0,7,2
