Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AZEVEDO A,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0
AZEVEDO A,2,1,2,0,1,0,0,0,1,0,1,0,0,4,2
AZEVEDO A,3,1,1,1,0,1,1,0,0,0,0,0,1,5,1
AZEVEDO A,4,0,0,0,1,1,1,0,0,0,1,0,1,3,2
BOWEN A,1,0,1,0,0,2,0,0,1,0,0,0,0,3,1
BOWEN A,2,1,1,0,1,2,0,1,0,0,1,1,0,5,3
BOWEN A,3,1,4,0,0,1,0,0,3,0,0,0,0,6,3
BOWEN A,4,0,2,0,0,1,0,0,0,0,0,0,0,3,0
BUCKNER S,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BUCKNER S,2,1,0,0,0,2,0,0,0,0,0,0,0,3,0
BUCKNER S,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0
BUCKNER S,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0
HUTTEN T,1,0,2,0,0,1,0,0,1,0,0,0,0,3,1
HUTTEN T,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
HUTTEN T,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
KRUMPHOLZ J,2,0,0,1,0,1,0,0,0,1,0,0,0,2,1
KRUMPHOLZ J,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MANN J,1,1,0,2,0,1,0,0,0,1,0,1,0,4,2
MANN J,2,0,1,4,2,0,0,0,0,4,1,0,0,7,5
MANN J,3,0,0,1,0,1,0,0,0,1,0,1,0,2,2
MANN J,4,0,0,1,0,2,0,0,0,0,0,1,0,3,1
OBERT A,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
RAMIREZ C,2,0,1,0,1,0,0,0,1,0,1,0,0,2,2
ROSENTHAL M,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ROSENTHAL M,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ROSENTHAL M,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0
WIGO J,1,0,3,0,0,1,0,0,0,0,0,0,0,4,0
WIGO J,2,2,0,0,2,2,0,0,0,0,1,1,0,6,2
WIGO J,3,0,3,0,0,0,0,0,1,0,0,0,0,3,1
WIGO J,4,0,6,0,0,2,0,0,2,0,0,1,0,8,3
de TRANE M,1,0,1,0,0,1,0,0,1,0,0,1,0,2,2
de TRANE M,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
de TRANE M,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1
de TRANE M,4,0,2,0,0,1,0,0,0,0,0,0,0,3,0
