Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
DECKER A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DECKER A,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DECKER A,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0
ERDELYI B,1,1,3,0,0,0,0,0,0,0,0,0,0,4,0
ERDELYI B,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0
ERDELYI B,3,0,1,0,0,2,0,0,0,0,0,1,0,3,1
ERDELYI B,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
ERDELYI B,5,0,2,0,0,2,0,0,0,0,0,1,0,4,1
ERDELYI B,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
GOR-NAGY M,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GOR-NAGY M,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1
GOR-NAGY M,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1
GOR-NAGY M,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HARAI B,1,0,3,0,0,0,0,0,1,0,0,0,0,3,1
HARAI B,2,0,0,1,0,1,0,0,0,1,0,0,0,2,1
HARAI B,4,0,0,1,0,1,0,0,0,0,0,1,0,2,1
HARAI B,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1
HOSNYANSZKY N,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
HOSNYANSZKY N,3,1,0,1,0,1,0,0,0,0,0,1,0,3,1
HOSNYANSZKY N,4,3,1,0,0,2,0,2,0,0,0,2,0,6,4
HOSNYANSZKY N,5,2,1,0,0,1,0,2,0,0,0,0,0,4,2
HOSNYANSZKY N,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MANHERCZ K,1,0,2,0,1,0,0,0,1,0,1,0,0,3,2
MANHERCZ K,2,1,2,0,0,0,0,0,1,0,0,0,0,3,1
MANHERCZ K,3,2,1,0,0,2,0,0,0,0,0,1,0,5,1
MANHERCZ K,4,0,2,1,0,2,0,0,1,0,0,2,0,5,3
MANHERCZ K,5,1,2,0,0,1,0,0,0,0,0,0,0,4,0
MANHERCZ K,6,2,2,0,0,2,0,0,1,0,0,0,0,6,1
MEZEI T,1,0,2,1,0,0,0,0,1,0,0,0,0,3,1
MEZEI T,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NAGY V,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TOROK B,1,2,0,0,0,1,0,1,0,0,0,1,0,3,2
TOROK B,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
TOROK B,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TOROK B,5,2,0,0,0,1,0,0,0,0,0,0,0,3,0
TOROK B,6,1,1,0,0,0,0,1,0,0,0,0,0,2,1
VAMOS M,1,0,2,0,0,1,0,0,2,0,0,0,0,3,2
VAMOS M,2,2,1,0,0,5,0,0,1,0,0,2,0,8,3
VAMOS M,3,2,4,0,0,2,0,1,1,0,0,2,0,8,4
VAMOS M,4,2,1,0,0,1,0,1,0,0,0,1,0,4,2
VAMOS M,5,1,3,0,0,0,0,1,1,0,0,0,0,4,2
VAMOS M,6,2,0,0,0,3,0,1,0,0,0,2,0,5,3
VARGA D,1,0,3,0,0,1,1,0,2,0,0,1,1,5,4
VARGA D,2,3,0,0,0,3,1,0,0,0,0,2,1,7,3
VARGA D,3,1,2,0,1,1,0,0,1,0,1,1,0,5,3
VARGA D,4,3,1,0,0,1,0,3,0,0,0,1,0,5,4
VARGA D,5,3,0,0,0,1,0,0,0,0,0,0,0,4,0
VARGA D,6,3,1,0,0,1,0,0,0,0,0,0,0,5,0
ZALANKI G,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ZALANKI G,2,1,0,0,1,1,0,0,0,0,0,1,0,3,1
ZALANKI G,3,1,1,0,0,1,0,0,1,0,0,1,0,3,2
ZALANKI G,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
ZALANKI G,5,1,4,0,0,0,0,0,0,0,0,0,0,5,0
ZALANKI G,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0
