Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AICARDI M,1,0,0,3,0,2,0,0,0,2,0,1,0,5,3
AICARDI M,2,0,0,5,0,0,0,0,0,2,0,0,0,5,2
AICARDI M,3,0,0,4,0,1,0,0,0,1,0,1,0,5,2
AICARDI M,4,0,0,3,0,0,0,0,0,2,0,0,0,3,2
AICARDI M,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0
AICARDI M,6,0,1,3,0,1,0,0,0,2,0,1,0,5,3
AICARDI M,7,0,1,1,0,0,0,0,0,0,0,0,0,2,0
FELUGO M,1,2,0,0,0,1,0,0,0,0,0,1,0,3,1
FELUGO M,2,3,2,0,0,0,0,0,1,0,0,0,0,5,1
FELUGO M,3,2,2,0,0,0,0,0,0,0,0,0,0,4,0
FELUGO M,4,1,0,0,0,1,0,1,0,0,0,1,0,2,2
FELUGO M,5,2,4,0,0,0,0,0,0,0,0,0,0,6,0
FELUGO M,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
FELUGO M,7,0,2,0,1,1,1,0,0,0,0,1,1,5,2
FIGARI N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FIGARI N,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
FIGARI N,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FIGARI N,5,1,1,0,0,1,0,1,0,0,0,0,0,3,1
FIGARI N,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0
FIGLIOLI P,1,4,3,1,0,1,0,0,2,0,0,0,0,9,2
FIGLIOLI P,2,3,1,0,0,0,0,1,0,0,0,0,0,4,1
FIGLIOLI P,3,3,1,0,0,2,0,2,1,0,0,1,0,6,4
FIGLIOLI P,4,0,2,0,1,1,1,0,0,0,0,0,0,5,0
FIGLIOLI P,5,3,1,0,0,0,1,0,1,0,0,0,1,5,2
FIGLIOLI P,6,5,1,0,0,1,0,1,1,0,0,1,0,7,3
FIGLIOLI P,7,1,1,0,0,1,0,0,0,0,0,0,0,3,0
FIORENTINI D,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FIORENTINI D,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
FIORENTINI D,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0
GALLO V,1,4,1,0,1,0,0,0,0,0,1,0,0,6,1
GALLO V,2,2,0,0,0,1,1,1,0,0,0,1,0,4,2
GALLO V,3,2,1,0,0,2,0,1,0,0,0,1,0,5,2
GALLO V,4,0,2,0,0,1,0,0,2,0,0,0,0,3,2
GALLO V,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GALLO V,6,1,1,0,0,2,0,1,0,0,0,0,0,4,1
GALLO V,7,0,2,0,0,2,0,0,0,0,0,0,0,4,0
GIORGETTI A,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GIORGETTI A,2,1,1,0,0,2,0,1,0,0,0,1,0,4,2
GIORGETTI A,3,2,2,0,0,3,0,0,2,0,0,1,0,7,3
GIORGETTI A,4,0,3,0,0,2,0,0,2,0,0,2,0,5,4
GIORGETTI A,5,0,3,0,0,0,0,0,1,0,0,0,0,3,1
GIORGETTI A,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0
GIORGETTI A,7,0,1,0,0,3,0,0,0,0,0,3,0,4,3
GITTO N,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GITTO N,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GITTO N,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NAPOLITANO C,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
NAPOLITANO C,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0
NAPOLITANO C,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0
NAPOLITANO C,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NAPOLITANO C,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NAPOLITANO C,7,0,0,1,0,1,0,0,0,0,0,1,0,2,1
PEREZ A,1,0,2,0,0,1,0,0,1,0,0,1,0,3,2
PEREZ A,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0
PEREZ A,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PEREZ A,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0
PEREZ A,7,0,1,0,0,1,0,0,0,0,0,1,0,2,1
PRESCIUTTI C,1,4,0,1,0,0,0,1,0,0,0,0,0,5,1
PRESCIUTTI C,2,0,0,0,1,2,0,0,0,0,0,2,0,3,2
PRESCIUTTI C,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
PRESCIUTTI C,4,0,0,0,1,0,0,0,0,0,1,0,0,1,1
PRESCIUTTI C,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
PRESCIUTTI C,6,3,2,0,0,0,0,1,0,0,0,0,0,5,1
PRESCIUTTI C,7,0,2,0,0,1,0,0,1,0,0,0,0,3,1
