Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AXENOV A,1,1,1,0,0,4,0,0,0,0,0,1,0,6,1
AXENOV A,2,1,2,0,1,2,0,1,2,0,1,0,0,6,4
AXENOV A,3,2,1,0,1,2,0,2,0,0,1,2,0,6,5
AXENOV A,4,5,2,0,0,2,0,1,1,0,0,0,0,9,2
AXENOV A,5,3,1,1,1,2,0,1,1,0,1,0,0,8,3
AXENOV A,6,4,1,0,4,3,0,1,0,0,4,2,0,12,7
GUBAREV S,1,1,0,0,1,1,0,0,0,0,0,1,0,3,1
GUBAREV S,2,2,1,0,2,1,0,0,0,0,1,1,0,6,2
GUBAREV S,3,0,3,0,4,0,0,0,1,0,2,0,0,7,3
GUBAREV S,4,1,2,0,0,0,0,1,2,0,0,0,0,3,3
GUBAREV S,5,1,2,1,0,1,0,0,1,1,0,0,0,5,2
GUBAREV S,6,0,0,0,1,1,0,0,0,0,1,0,0,2,1
KOLIADENKO A,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
MANAFOV R,3,0,0,1,0,1,0,0,0,0,0,1,0,2,1
MANAFOV R,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MEDVEDEV Y,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MEDVEDEV Y,6,0,2,0,0,1,0,0,1,0,0,0,0,3,1
PEKOVICH B,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
PEKOVICH B,2,0,2,1,0,3,0,0,1,1,0,2,0,6,4
PEKOVICH B,3,0,1,2,0,0,0,0,0,2,0,0,0,3,2
PEKOVICH B,5,0,3,1,0,1,0,0,0,1,0,0,0,5,1
PEKOVICH B,6,0,0,1,0,1,0,0,0,0,0,0,0,2,0
PILIPENKO R,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
PILIPENKO R,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PILIPENKO R,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PILIPENKO R,5,0,0,0,0,2,0,0,0,0,0,1,0,2,1
PILIPENKO R,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SHAKENOV M,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1
SHAKENOV M,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SHAKENOV M,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SHMIDER A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SHMIDER A,2,0,3,0,0,3,0,0,2,0,0,1,0,6,3
SHMIDER A,3,1,0,0,1,1,0,0,0,0,1,0,0,3,1
SHMIDER A,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SHMIDER A,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
UKUMANOV R,1,3,1,0,0,1,1,0,0,0,0,0,1,6,1
UKUMANOV R,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
UKUMANOV R,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1
UKUMANOV R,4,4,0,1,1,0,0,0,0,1,1,0,0,6,2
UKUMANOV R,5,1,2,0,0,0,0,0,0,0,0,0,0,3,0
UKUMANOV R,6,2,0,0,0,0,0,1,0,0,0,0,0,2,1
USHAKOV V,1,1,4,0,0,2,0,0,1,0,0,1,0,7,2
USHAKOV V,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0
USHAKOV V,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1
USHAKOV V,4,1,0,0,0,1,0,0,0,0,0,1,0,2,1
USHAKOV V,5,1,1,0,0,1,0,0,0,0,0,0,0,3,0
USHAKOV V,6,0,4,0,0,2,0,0,0,0,0,0,0,6,0
