Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
CAMPBELL R,1,0,5,0,0,0,0,0,1,0,0,0,0,5,1
CAMPBELL R,2,0,1,1,0,1,0,0,1,0,0,1,0,3,2
CAMPBELL R,3,3,5,0,0,3,0,2,0,0,0,3,0,11,5
CAMPBELL R,4,2,0,1,0,1,0,0,0,0,0,0,0,4,0
CAMPBELL R,5,1,9,1,0,1,0,0,1,0,0,0,0,12,1
CAMPBELL R,6,0,3,0,0,1,0,0,1,0,0,1,0,4,2
CAMPBELL R,7,1,1,0,0,0,0,0,0,0,0,0,0,2,0
CLARK J,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CLARK J,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
COTTERILL J,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
COTTERILL J,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
COTTERILL J,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0
COTTERILL J,4,1,1,0,0,1,0,0,1,0,0,1,0,3,2
COTTERILL J,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
COTTERILL J,7,1,1,0,0,1,0,0,0,0,0,0,0,3,0
GILCHRIST J,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
GILCHRIST J,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
GILCHRIST J,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
GILCHRIST J,6,0,2,0,0,1,0,0,1,0,0,1,0,3,2
GILCHRIST J,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HOWDEN R,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
HOWDEN R,2,0,4,0,0,1,0,0,3,0,0,0,0,5,3
HOWDEN R,3,0,2,0,0,0,1,0,0,0,0,0,0,3,0
HOWDEN R,4,0,5,0,0,0,0,0,2,0,0,0,0,5,2
HOWDEN R,5,1,1,0,0,0,0,0,1,0,0,0,0,2,1
HOWDEN R,6,0,2,0,0,1,0,0,1,0,0,0,0,3,1
HOWDEN R,7,0,5,1,0,0,0,0,1,1,0,0,0,6,2
MARTIN M,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
MARTIN M,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MARTIN M,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MARTIN T,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1
MARTIN T,2,0,1,1,0,0,0,0,0,1,0,0,0,2,1
MARTIN T,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MARTIN T,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MILLER W,1,1,1,0,0,1,0,1,0,0,0,0,0,3,1
MILLER W,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MILLER W,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0
MILLER W,4,1,2,0,0,0,0,0,0,0,0,0,0,3,0
MILLER W,5,1,4,0,0,0,0,0,2,0,0,0,0,5,2
MILLER W,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MILLER W,7,1,2,0,0,0,0,0,1,0,0,0,0,3,1
POWER N,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
POWER N,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0
POWER N,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ROACH A,1,1,0,0,0,1,0,1,0,0,0,0,0,2,1
ROACH A,2,0,1,1,1,0,0,0,0,0,1,0,0,3,1
ROACH A,3,1,2,0,1,0,0,0,0,0,0,0,0,4,0
ROACH A,4,0,0,0,1,0,0,0,0,0,1,0,0,1,1
ROACH A,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ROACH A,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ROACH A,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1
SWIFT J,1,1,0,3,0,0,0,0,0,1,0,0,0,4,1
SWIFT J,2,0,0,0,0,2,0,0,0,0,0,1,0,2,1
SWIFT J,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
SWIFT J,4,0,0,3,0,0,0,0,0,1,0,0,0,3,1
SWIFT J,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SWIFT J,6,0,0,1,0,2,0,0,0,0,0,0,0,3,0
SWIFT J,7,0,0,4,0,1,0,0,0,1,0,1,0,5,2
YOUNGER A,1,0,1,1,0,1,0,0,0,0,0,1,0,3,1
YOUNGER A,2,1,2,4,0,0,0,0,0,0,0,0,0,7,0
YOUNGER A,3,0,2,1,0,0,0,0,1,1,0,0,0,3,2
YOUNGER A,4,1,2,0,1,0,0,0,1,0,1,0,0,4,2
YOUNGER A,5,1,4,0,0,1,0,0,1,0,0,0,0,6,1
YOUNGER A,6,1,1,1,1,1,0,0,1,0,1,1,0,5,3
YOUNGER A,7,2,1,1,0,1,0,1,0,0,0,0,0,5,1
