Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ANTAL D,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2
ANTAL D,2,0,2,2,1,0,0,0,2,1,1,0,0,5,4
ANTAL D,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0
ANTAL D,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ANTAL D,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ANTAL D,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
BUJKA B,1,0,0,6,0,0,0,0,0,5,0,0,0,6,5
BUJKA B,2,1,2,2,0,1,0,0,2,1,0,1,0,6,4
BUJKA B,3,0,0,2,0,0,0,0,0,1,0,0,0,2,1
BUJKA B,4,2,0,2,0,1,0,0,0,0,0,0,0,5,0
BUJKA B,5,0,0,1,0,2,1,0,0,1,0,0,1,4,2
BUJKA B,6,1,3,0,0,0,0,0,1,0,0,0,0,4,1
CSABAI D,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CSABAI D,2,3,1,0,0,1,0,0,0,0,0,1,0,5,1
CSABAI D,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CSABAI D,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0
CSABAI D,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
CZIGANY D,1,1,0,1,0,0,0,0,0,1,0,0,0,2,1
CZIGANY D,2,0,1,0,1,0,0,0,1,0,1,0,0,2,2
CZIGANY D,3,0,1,0,0,1,0,0,1,0,0,1,0,2,2
CZIGANY D,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
CZIGANY D,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CZIGANY D,6,3,3,0,0,0,0,0,1,0,0,0,0,6,1
GURISATTI G,1,0,1,2,0,0,0,0,0,2,0,0,0,3,2
GURISATTI G,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1
GURISATTI G,3,0,2,0,0,0,0,0,2,0,0,0,0,2,2
GURISATTI G,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GURISATTI G,5,0,1,0,1,0,0,0,0,0,1,0,0,2,1
GURISATTI G,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
ILLES A,2,0,0,1,0,1,0,0,0,0,0,1,0,2,1
ILLES A,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1
ILLES A,4,0,3,1,0,0,0,0,1,0,0,0,0,4,1
ILLES A,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
KESZTHELYI R,1,0,6,0,2,1,0,0,1,0,2,1,0,9,4
KESZTHELYI R,2,3,3,0,0,0,0,2,2,0,0,0,0,6,4
KESZTHELYI R,3,2,0,0,0,0,2,0,0,0,0,0,2,4,2
KESZTHELYI R,4,1,2,0,0,1,0,0,0,0,0,0,0,4,0
KESZTHELYI R,5,5,2,0,0,1,1,0,1,0,0,1,1,9,3
KESZTHELYI R,6,3,3,0,1,0,0,1,1,0,1,0,0,7,3
SZILAGYI D,1,0,1,1,2,0,0,0,0,0,2,0,0,4,2
SZILAGYI D,2,0,1,1,0,0,0,0,1,1,0,0,0,2,2
SZILAGYI D,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0
SZILAGYI D,4,2,4,0,0,2,0,0,0,0,0,1,0,8,1
SZILAGYI D,5,1,4,0,0,0,0,1,1,0,0,0,0,5,2
SZILAGYI D,6,1,2,0,0,2,0,0,0,0,0,2,0,5,2
SZUCS G,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SZUCS G,2,0,1,0,0,1,0,0,1,0,0,0,0,2,1
SZUCS G,3,2,0,0,1,1,0,1,0,0,1,0,0,4,2
SZUCS G,4,0,2,0,0,1,0,0,0,0,0,0,0,3,0
SZUCS G,5,4,2,0,0,0,0,1,0,0,0,0,0,6,1
SZUCS G,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TAKACS O,2,0,0,0,0,2,0,0,0,0,0,2,0,2,2
TAKACS O,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0
TAKACS O,4,2,0,0,0,0,0,1,0,0,0,0,0,2,1
TAKACS O,5,1,0,0,0,1,0,0,0,0,0,1,0,2,1
TOTH I,1,1,1,3,0,0,0,1,0,3,0,0,0,5,4
TOTH I,2,0,0,1,0,1,0,0,0,1,0,1,0,2,2
TOTH I,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
