Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
FATTAL R,1,0,3,2,1,0,0,0,1,1,1,0,0,6,3
FATTAL R,2,0,2,1,0,1,0,0,0,1,0,1,0,4,2
FATTAL R,3,1,0,0,0,1,0,1,0,0,0,1,0,2,2
FATTAL R,4,1,1,0,0,0,0,0,1,0,0,0,0,2,1
FATTAL R,5,1,4,0,0,1,0,1,3,0,0,1,0,6,5
FATTAL R,6,2,0,0,0,1,0,0,0,0,0,1,0,3,1
FISCHER A,1,0,1,1,0,1,0,0,1,0,0,1,0,3,2
FISCHER A,2,0,1,1,0,0,0,0,0,1,0,0,0,2,1
FISCHER A,3,0,2,0,1,0,0,0,1,0,1,0,0,3,2
FISCHER A,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0
FISCHER A,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0
FISCHER M,1,0,6,1,0,0,0,0,1,1,0,0,0,7,2
FISCHER M,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FISCHER M,3,1,2,0,0,0,0,0,2,0,0,0,0,3,2
FISCHER M,4,2,1,0,0,0,0,0,0,0,0,0,0,3,0
FISCHER M,5,1,2,0,0,1,0,0,0,0,0,0,0,4,0
FISCHER M,6,0,1,0,0,1,0,0,0,0,0,1,0,2,1
HAUSCHILD P,1,0,2,0,0,1,0,0,1,0,0,1,0,3,2
HAUSCHILD P,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HAUSCHILD P,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1
HAUSCHILD P,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MUSSELMAN M,2,2,4,0,0,1,0,1,1,0,0,1,0,7,3
MUSSELMAN M,3,3,4,0,0,0,0,0,4,0,0,0,0,7,4
MUSSELMAN M,4,0,5,0,0,2,0,0,1,0,0,1,0,7,2
MUSSELMAN M,5,1,4,0,0,0,0,0,4,0,0,0,0,5,4
MUSSELMAN M,6,0,1,1,0,3,0,0,0,1,0,2,0,5,3
NEUSHUL J,1,1,4,0,2,0,0,0,4,0,2,0,0,7,6
NEUSHUL J,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1
NEUSHUL J,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1
NEUSHUL J,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
NEUSHUL K,1,0,2,1,0,0,0,0,2,1,0,0,0,3,3
NEUSHUL K,2,1,0,1,0,1,1,0,0,1,0,1,1,4,3
NEUSHUL K,3,0,2,0,0,0,0,0,2,0,0,0,0,2,2
NEUSHUL K,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0
NEUSHUL K,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
NEUSHUL K,6,1,0,1,0,4,0,0,0,0,0,4,0,6,4
RANEY J,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
RANEY J,3,2,0,0,0,1,0,1,0,0,0,1,0,3,2
RANEY J,4,0,1,0,0,1,0,0,1,0,0,1,0,2,2
RANEY J,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
SEIDEMANN M,1,0,2,3,0,0,0,0,2,3,0,0,0,5,5
SEIDEMANN M,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SEIDEMANN M,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0
SEIDEMANN M,4,1,1,1,0,1,0,0,1,0,0,0,0,4,1
SEIDEMANN M,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SEIDEMANN M,6,0,1,0,0,1,0,0,0,0,0,1,0,2,1
STEFFENS M,2,1,0,1,0,0,0,0,0,1,0,0,0,2,1
STEFFENS M,3,2,1,0,0,2,0,2,1,0,0,2,0,5,5
STEFFENS M,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
STEFFENS M,5,2,3,0,0,0,0,1,2,0,0,0,0,5,3
STEFFENS M,6,1,1,0,0,1,0,1,0,0,0,1,0,3,2
STONE G,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WILLIAMS A,1,0,2,0,0,1,0,0,1,0,0,0,0,3,1
WILLIAMS A,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
WILLIAMS A,3,2,1,0,1,0,0,1,0,0,0,0,0,4,1
WILLIAMS A,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
WILLIAMS A,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
WILLIAMS A,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
