Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BOYD J,1,1,1,1,0,0,1,0,0,1,0,0,1,4,2
BOYD J,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1
BOYD J,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0
BOYD J,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
CONSTANTIN-BICARI,1,0,2,4,0,0,0,0,1,3,0,0,0,6,4
CONSTANTIN-BICARI,2,1,0,1,1,0,1,0,0,0,1,0,1,4,2
CONSTANTIN-BICARI,3,0,1,2,1,0,0,0,0,0,1,0,0,4,1
CONSTANTIN-BICARI,4,1,0,5,0,1,0,0,0,1,0,0,0,7,1
CONWAY J,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1
CONWAY J,2,1,0,1,0,0,0,0,0,1,0,0,0,2,1
CONWAY J,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1
CONWAY J,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DIGGLE D,1,3,0,0,0,1,1,1,0,0,0,0,1,5,2
DIGGLE D,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1
DIGGLE D,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0
DIGGLE D,4,0,5,0,0,0,0,0,0,0,0,0,0,5,0
GRAHAM K,1,1,0,0,0,3,1,0,0,0,0,2,1,5,3
GRAHAM K,2,2,3,0,0,0,2,0,0,0,0,0,1,7,1
GRAHAM K,3,2,0,0,0,1,0,0,0,0,0,1,0,3,1
GRAHAM K,4,2,3,0,0,0,0,0,1,0,0,0,0,5,1
KUDABA C,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
KUDABA C,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KUDABA C,3,0,4,0,0,1,0,0,1,0,0,0,0,5,1
KUDABA C,4,1,3,0,0,0,0,0,2,0,0,0,0,4,2
McELROY J,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
McELROY J,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
McELROY J,3,2,2,0,0,2,0,1,1,0,0,1,0,6,3
McELROY J,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
ROBINSON S,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
ROBINSON S,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TASCHERREAU A,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
VIKALO O,1,0,0,2,0,3,0,0,0,1,0,2,0,5,3
VIKALO O,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
