Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BROOKS N,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
BROOKS N,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2
BROOKS N,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
EDWARDS L,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
EDWARDS L,2,1,0,1,0,0,0,1,0,0,0,0,0,2,1
EDWARDS L,3,0,0,1,0,1,0,0,0,0,0,1,0,2,1
EDWARDS L,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1
EDWARDS L,6,0,0,1,0,1,0,0,0,0,0,0,0,2,0
EDWARDS L,7,0,0,3,0,0,0,0,0,2,0,0,0,3,2
FANNON J,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0
FANNON J,3,1,0,0,0,1,0,0,0,0,0,1,0,2,1
FANNON J,4,1,0,0,1,0,0,1,0,0,1,0,0,2,2
FANNON J,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FANNON J,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
FANNON J,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FORD A,1,3,1,0,0,1,0,0,0,0,0,0,0,5,0
FORD A,2,1,0,0,0,1,0,0,0,0,0,1,0,2,1
FORD A,3,2,1,0,0,0,0,0,1,0,0,0,0,3,1
FORD A,4,1,2,0,0,2,1,0,1,0,0,0,0,6,1
FORD A,6,1,2,0,0,1,0,0,0,0,0,0,0,4,0
FORD A,7,0,0,0,0,1,0,0,0,0,0,1,0,1,1
FORD G,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FORD G,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FORD G,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GILCHRIST J,1,1,2,0,0,1,0,0,0,0,0,0,0,4,0
GILCHRIST J,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
GILCHRIST J,4,0,1,0,0,1,0,0,0,0,0,1,0,2,1
GILCHRIST J,5,1,1,0,0,0,0,0,1,0,0,0,0,2,1
GILCHRIST J,6,0,2,0,0,0,0,0,1,0,0,0,0,2,1
GILCHRIST J,7,3,4,0,0,0,0,0,1,0,0,0,0,7,1
HOLLIS L,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0
HOLLIS L,2,1,0,0,0,3,0,1,0,0,0,2,0,4,3
HOLLIS L,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HOLLIS L,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOLLIS L,5,2,2,0,0,0,0,0,0,0,0,0,0,4,0
HOLLIS L,6,3,1,0,0,1,0,1,1,0,0,0,0,5,2
HOLLIS L,7,3,0,0,0,3,0,0,0,0,0,1,0,6,1
KAYES J,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
KAYES J,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
KAYES J,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
KAYES J,4,0,1,0,0,3,0,0,1,0,0,2,0,4,3
KAYES J,5,0,0,2,0,0,0,0,0,1,0,0,0,2,1
KAYES J,6,0,0,2,0,2,0,0,0,1,0,0,0,4,1
KAYES J,7,0,0,2,0,1,0,0,0,0,0,1,0,3,1
POWER N,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
POWER N,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
POWER N,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
POWER N,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
POWER N,5,0,1,1,0,1,0,0,1,0,0,0,0,3,1
POWER N,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
POWER N,7,0,0,0,0,1,0,0,0,0,0,1,0,1,1
PUTT T,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
PUTT T,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PUTT T,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1
YOUNGER A,1,1,2,0,0,0,0,0,1,0,0,0,0,3,1
YOUNGER A,2,7,1,1,0,0,0,3,0,0,0,0,0,9,3
YOUNGER A,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1
YOUNGER A,4,4,1,0,0,1,1,0,0,0,0,0,0,7,0
YOUNGER A,5,7,1,0,0,1,0,0,0,0,0,1,0,9,1
YOUNGER A,6,3,0,0,0,1,0,0,0,0,0,0,0,4,0
YOUNGER A,7,2,4,1,0,0,0,0,2,0,0,0,0,7,2
