Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AFROUDAKIS C,1,2,0,0,0,0,1,2,0,0,0,0,1,3,3
AFROUDAKIS C,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0
AFROUDAKIS C,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1
AFROUDAKIS C,4,2,1,0,1,0,1,1,0,0,0,0,0,5,1
AFROUDAKIS C,5,0,2,0,0,1,0,0,0,0,0,1,0,3,1
AFROUDAKIS C,6,1,0,0,0,1,0,0,0,0,0,1,0,2,1
DELAKAS E,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DELAKAS E,2,1,1,0,0,0,0,0,1,0,0,0,0,2,1
DELAKAS E,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1
DELAKAS E,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
DELAKAS E,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DERVISIS G,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DERVISIS G,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DERVISIS G,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FOUNTOULIS I,1,2,0,0,0,2,1,0,0,0,0,2,0,5,2
FOUNTOULIS I,2,2,4,0,1,1,0,0,3,0,1,0,0,8,4
FOUNTOULIS I,3,0,1,0,0,3,1,0,1,0,0,2,1,5,4
FOUNTOULIS I,4,1,1,0,0,2,0,0,0,0,0,2,0,4,2
FOUNTOULIS I,5,2,1,0,0,2,1,0,0,0,0,1,1,6,2
FOUNTOULIS I,6,1,1,0,0,1,0,0,0,0,0,0,0,3,0
GENIDOUNIAS K,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1
GENIDOUNIAS K,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GENIDOUNIAS K,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GENIDOUNIAS K,4,1,1,0,0,1,0,1,0,0,0,1,0,3,2
GENIDOUNIAS K,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GOUNAS A,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
GOUNAS A,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
GOUNAS A,3,1,2,0,0,0,0,1,1,0,0,0,0,3,2
GOUNAS A,4,0,1,0,0,1,0,0,0,0,0,1,0,2,1
GOUNAS A,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
GOUNAS A,6,0,1,1,0,1,0,0,0,1,0,0,0,3,1
KOLOMVOS C,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
KOLOMVOS C,3,0,1,0,0,1,0,0,0,0,0,1,0,2,1
KOLOMVOS C,4,0,0,1,0,1,0,0,0,0,0,1,0,2,1
KOLOMVOS C,5,0,0,1,0,1,0,0,0,0,0,1,0,2,1
KOLOMVOS C,6,0,1,0,0,1,0,0,0,0,0,0,0,2,0
MOURIKIS K,1,0,1,0,0,2,0,0,0,0,0,2,0,3,2
MOURIKIS K,2,0,3,0,0,1,0,0,1,0,0,1,0,4,2
MOURIKIS K,3,0,1,3,0,2,0,0,0,1,0,2,0,6,3
MOURIKIS K,4,0,0,1,0,2,0,0,0,0,0,0,0,3,0
MOURIKIS K,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1
MOURIKIS K,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
MYLONAKIS E,2,2,2,0,0,0,0,1,2,0,0,0,0,4,3
MYLONAKIS E,3,0,1,0,1,0,0,0,1,0,0,0,0,2,1
MYLONAKIS E,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MYLONAKIS E,5,2,2,0,0,0,0,1,0,0,0,0,0,4,1
MYLONAKIS E,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
PONTIKEAS K,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PONTIKEAS K,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
VLACHOPOULOS A,1,4,0,0,0,1,0,0,0,0,0,1,0,5,1
VLACHOPOULOS A,2,1,0,1,0,2,0,0,0,0,0,1,0,4,1
VLACHOPOULOS A,3,1,0,0,0,1,0,1,0,0,0,1,0,2,2
VLACHOPOULOS A,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0
VLACHOPOULOS A,5,5,2,0,0,0,0,3,0,0,0,0,0,7,3
VLACHOPOULOS A,6,5,1,0,0,1,0,1,1,0,0,1,0,7,3
