Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
CLARK C,1,4,2,0,0,0,0,1,0,0,0,0,0,6,1
CLARK C,3,0,3,0,0,0,0,0,3,0,0,0,0,3,3
CLARK C,4,1,0,0,1,0,0,0,0,0,0,0,0,2,0
CLARK C,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
CLARK C,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1
CRAIG K,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1
CRAIG K,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
CRAIG K,3,0,0,1,1,0,0,0,0,1,1,0,0,2,2
CRAIG K,4,0,0,2,0,0,0,0,0,1,0,0,0,2,1
CRAIG K,5,0,0,3,0,1,0,0,0,3,0,0,0,4,3
CRAIG K,6,0,0,2,1,0,0,0,0,1,1,0,0,3,2
CRAIG K,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1
DRIES A,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0
DRIES A,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
DRIES A,4,0,0,3,1,0,0,0,0,1,0,0,0,4,1
DRIES A,6,0,0,1,1,0,0,0,0,1,1,0,0,2,2
DRIES A,7,0,0,1,0,1,0,0,0,1,0,0,0,2,1
FATTAL R,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1
FATTAL R,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
FATTAL R,3,0,2,0,0,0,0,0,2,0,0,0,0,2,2
FATTAL R,4,0,5,0,0,0,0,0,2,0,0,0,0,5,2
FATTAL R,5,1,1,0,0,0,0,1,0,0,0,0,0,2,1
FATTAL R,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
FATTAL R,7,1,1,0,0,1,0,0,1,0,0,0,0,3,1
KRAUS J,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KRAUS J,2,0,3,0,0,0,0,0,1,0,0,0,0,3,1
KRAUS J,3,0,3,0,0,0,0,0,2,0,0,0,0,3,2
KRAUS J,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
KRAUS J,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1
KRAUS J,7,2,1,0,0,0,0,0,0,0,0,0,0,3,0
