Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AICARDI M,1,1,2,0,0,1,0,0,1,0,0,1,0,4,2
AICARDI M,3,1,0,3,0,0,0,0,0,2,0,0,0,4,2
AICARDI M,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0
AICARDI M,5,0,0,1,0,1,0,0,0,1,0,1,0,2,2
AICARDI M,6,1,0,2,0,0,0,0,0,1,0,0,0,3,1
AICARDI M,7,0,1,1,0,0,0,0,0,0,0,0,0,2,0
BERTOLI Z,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BERTOLI Z,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BERTOLI Z,6,0,1,2,0,0,0,0,0,0,0,0,0,3,0
BERTOLI Z,7,1,1,0,0,0,0,0,0,0,0,0,0,2,0
BODEGAS M,1,0,0,0,0,3,0,0,0,0,0,2,0,3,2
BODEGAS M,2,2,0,0,0,2,0,0,0,0,0,1,0,4,1
BODEGAS M,3,1,1,3,0,1,0,0,1,1,0,1,0,6,3
BODEGAS M,4,0,0,1,0,1,0,0,0,1,0,1,0,2,2
BODEGAS M,5,1,0,0,0,3,0,0,0,0,0,1,0,4,1
BODEGAS M,6,0,1,0,1,0,0,0,0,0,1,0,0,2,1
BODEGAS M,7,2,1,0,0,0,0,1,0,0,0,0,0,3,1
FIGLIOLI P,1,1,0,0,2,0,0,0,0,0,2,0,0,3,2
FIGLIOLI P,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
FIGLIOLI P,3,2,3,0,0,1,1,1,1,0,0,0,1,7,3
FIGLIOLI P,4,2,1,0,0,1,0,0,0,0,0,1,0,4,1
FIGLIOLI P,5,8,1,0,0,1,0,2,0,0,0,0,0,10,2
FIGLIOLI P,6,1,2,0,0,0,1,0,1,0,0,0,1,4,2
FONDELLI A,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1
FONDELLI A,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
FONDELLI A,3,1,0,0,0,1,0,1,0,0,0,0,0,2,1
FONDELLI A,4,0,1,0,0,1,0,0,1,0,0,0,0,2,1
FONDELLI A,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FONDELLI A,6,0,1,0,0,1,0,0,0,0,0,0,0,2,0
GITTO N,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
GITTO N,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GITTO N,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GITTO N,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GITTO N,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
GITTO N,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MIRARCHI C,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MIRARCHI C,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
MIRARCHI C,4,1,1,1,1,0,0,0,1,1,1,0,0,4,3
MIRARCHI C,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MIRARCHI C,6,1,0,1,1,1,0,0,0,0,0,0,0,4,0
MIRARCHI C,7,2,2,0,0,1,0,1,0,0,0,1,0,5,2
NORA A,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
NORA A,2,0,3,0,0,1,0,0,0,0,0,1,0,4,1
NORA A,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NORA A,4,1,1,0,0,1,0,0,0,0,0,0,0,3,0
NORA A,5,2,0,0,0,1,0,0,0,0,0,0,0,3,0
PRESCIUTTI N,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1
PRESCIUTTI N,2,1,1,0,0,1,0,0,0,0,0,1,0,3,1
PRESCIUTTI N,3,1,0,0,0,1,0,0,0,0,0,1,0,2,1
PRESCIUTTI N,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PRESCIUTTI N,6,0,1,1,0,0,0,0,1,0,0,0,0,2,1
PRESCIUTTI N,7,1,1,0,1,0,0,0,0,0,0,0,0,3,0
RENZUTO IODICE V,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2
RENZUTO IODICE V,2,0,2,0,0,2,0,0,2,0,0,1,0,4,3
RENZUTO IODICE V,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
RENZUTO IODICE V,4,1,4,0,0,1,0,1,1,0,0,1,0,6,3
RENZUTO IODICE V,5,0,1,0,0,4,0,0,0,0,0,3,0,5,3
RENZUTO IODICE V,6,0,1,0,0,1,0,0,0,0,0,0,0,2,0
RENZUTO IODICE V,7,5,4,0,0,0,0,0,1,0,0,0,0,9,1
di FULVIO F,1,4,0,2,2,0,0,2,0,1,2,0,0,8,5
di FULVIO F,2,4,3,0,0,0,0,0,2,0,0,0,0,7,2
di FULVIO F,3,2,3,0,1,0,0,0,1,0,1,0,0,6,2
di FULVIO F,4,1,1,1,0,1,1,0,0,1,0,0,1,5,2
di FULVIO F,5,2,0,1,0,3,0,0,0,0,0,1,0,6,1
di FULVIO F,6,2,1,0,0,3,0,0,0,0,0,2,0,6,2
di FULVIO F,7,1,3,0,0,0,0,0,0,0,0,0,0,4,0
