Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BRGULJAN D,1,2,3,0,0,2,0,1,2,0,0,1,0,7,4
BRGULJAN D,2,3,2,0,0,1,0,1,0,0,0,1,0,6,2
BRGULJAN D,3,0,2,0,0,1,0,0,0,0,0,1,0,3,1
BRGULJAN D,4,0,2,0,0,4,0,0,0,0,0,3,0,6,3
BRGULJAN D,5,3,1,0,0,0,0,0,1,0,0,0,0,4,1
BRGULJAN D,6,0,1,0,0,3,0,0,1,0,0,2,0,4,3
BRGULJAN D,7,1,0,1,0,2,0,0,0,0,0,2,0,4,2
CUCKOVIC U,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUCKOVIC U,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IVOVIC A,1,4,1,0,0,0,0,0,0,0,0,0,0,5,0
IVOVIC A,2,3,0,1,0,1,0,0,0,0,0,1,0,5,1
IVOVIC A,3,1,2,1,0,1,0,0,2,1,0,1,0,5,4
IVOVIC A,4,2,1,1,0,1,0,1,0,1,0,0,0,5,2
IVOVIC A,5,3,1,0,0,1,0,0,0,0,0,0,0,5,0
IVOVIC A,6,0,2,0,0,0,1,0,0,0,0,0,1,3,1
IVOVIC A,7,0,0,2,0,1,0,0,0,2,0,1,0,3,3
JANOVIC M,1,1,2,0,0,2,0,0,2,0,0,0,0,5,2
JANOVIC M,2,3,1,0,0,0,1,1,0,0,0,0,1,5,2
JANOVIC M,4,2,2,0,1,1,1,0,1,0,1,0,1,7,3
JANOVIC M,5,2,3,0,0,2,1,0,0,0,0,0,0,8,0
JANOVIC M,6,3,2,0,1,0,1,1,1,0,1,0,1,7,4
JANOVIC M,7,1,0,0,1,3,0,0,0,0,1,1,0,5,2
JOKIC P,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
JOKIC P,3,1,2,0,0,0,0,0,1,0,0,0,0,3,1
JOKIC P,4,0,0,0,2,0,0,0,0,0,1,0,0,2,1
JOKIC P,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
JOKIC P,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
KLIKOVAC F,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
KLIKOVAC F,3,0,2,0,0,0,0,0,1,0,0,0,0,2,1
KLIKOVAC F,5,0,4,0,0,1,0,0,3,0,0,0,0,5,3
KLIKOVAC F,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MURISIC N,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
MURISIC N,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MURISIC N,3,1,2,0,0,0,0,0,2,0,0,0,0,3,2
MURISIC N,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PASKOVIC V,1,0,2,0,0,0,0,0,1,0,0,0,0,2,1
PASKOVIC V,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PASKOVIC V,3,0,3,0,1,1,1,0,1,0,0,1,1,6,3
PASKOVIC V,4,0,0,0,2,0,0,0,0,0,1,0,0,2,1
PASKOVIC V,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PASKOVIC V,6,0,2,0,0,0,0,0,1,0,0,0,0,2,1
PASKOVIC V,7,2,0,0,1,0,0,1,0,0,1,0,0,3,2
RADOVIC A,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0
RADOVIC A,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0
RADOVIC A,3,1,1,0,0,2,2,0,0,0,0,2,2,6,4
RADOVIC A,4,3,0,0,0,1,0,2,0,0,0,0,0,4,2
RADOVIC A,5,2,1,0,0,0,0,0,0,0,0,0,0,3,0
RADOVIC A,6,4,0,0,0,0,1,2,0,0,0,0,0,5,2
RADOVIC A,7,0,1,0,0,2,0,0,0,0,0,1,0,3,1
UKROPINA A,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
UKROPINA A,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0
UKROPINA A,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
