Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ANTONOVA A,1,2,2,0,0,2,0,2,0,0,0,1,0,6,3
ANTONOVA A,2,1,3,0,0,1,0,1,1,0,0,0,0,5,2
ANTONOVA A,3,1,2,0,0,1,0,0,0,0,0,1,0,4,1
ANTONOVA A,4,0,3,0,0,0,0,0,1,0,0,0,0,3,1
ANTONOVA A,5,2,2,0,0,1,0,1,0,0,0,1,0,5,2
ANTONOVA A,6,1,2,0,0,0,0,0,0,0,0,0,0,3,0
ANTONOVA A,7,2,1,0,0,5,0,0,0,0,0,3,0,8,3
ANTONOVA D,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ANTONOVA D,4,1,2,0,0,0,0,0,2,0,0,0,0,3,2
ANTONOVA D,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BELIAEVA O,1,0,3,0,2,0,0,0,3,0,1,0,0,5,4
BELIAEVA O,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BELIAEVA O,3,1,0,3,0,0,0,0,0,3,0,0,0,4,3
BELIAEVA O,4,0,0,4,1,3,0,0,0,2,1,2,0,8,5
BELIAEVA O,5,0,0,0,0,3,0,0,0,0,0,2,0,3,2
BELIAEVA O,6,0,3,0,0,0,0,0,1,0,0,0,0,3,1
BELIAEVA O,7,0,0,3,0,0,0,0,0,2,0,0,0,3,2
BELOVA O,1,0,2,0,1,1,0,0,0,0,1,1,0,4,2
BELOVA O,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
BELOVA O,3,1,1,0,0,2,0,0,1,0,0,1,0,4,2
BELOVA O,4,0,2,0,1,0,0,0,0,0,1,0,0,3,1
BELOVA O,5,0,1,1,1,1,0,0,0,0,1,1,0,4,2
BELOVA O,6,1,3,1,0,0,0,0,1,0,0,0,0,5,1
BELOVA O,7,0,1,0,0,1,0,0,1,0,0,1,0,2,2
GRINEVA A,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
GRINEVA A,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GRINEVA A,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
GRINEVA A,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GRINEVA A,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IVANOVA E,1,0,3,0,1,0,0,0,1,0,1,0,0,4,2
IVANOVA E,2,4,0,0,0,0,0,1,0,0,0,0,0,4,1
IVANOVA E,3,1,0,0,4,0,0,1,0,0,2,0,0,5,3
IVANOVA E,4,0,1,0,1,1,0,0,1,0,0,0,0,3,1
IVANOVA E,5,2,1,0,1,1,0,2,0,0,1,1,0,5,4
IVANOVA E,6,2,1,0,0,1,0,1,0,0,0,1,0,4,2
IVANOVA E,7,1,4,0,0,1,0,0,0,0,0,0,0,6,0
KARIMOVA E,1,1,1,0,1,0,0,0,0,0,1,0,0,3,1
KARIMOVA E,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1
KARIMOVA E,4,0,1,1,2,1,0,0,0,1,2,0,0,5,3
KARIMOVA E,5,0,1,1,0,1,0,0,0,1,0,1,0,3,2
KARIMOVA E,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KARIMOVA E,7,0,3,0,0,0,0,0,0,0,0,0,0,3,0
KARNAUKH A,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
KARNAUKH A,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PROKOFYEVA E,1,0,1,0,2,1,1,0,1,0,2,1,1,5,5
PROKOFYEVA E,2,2,1,0,2,1,0,2,1,0,1,0,0,6,4
PROKOFYEVA E,3,4,0,0,0,0,1,0,0,0,0,0,0,5,0
PROKOFYEVA E,4,1,0,0,1,1,2,1,0,0,1,1,1,5,4
PROKOFYEVA E,5,5,1,0,1,1,0,2,1,0,1,0,0,8,4
PROKOFYEVA E,6,4,2,0,0,1,0,1,0,0,0,0,0,7,1
PROKOFYEVA E,7,3,1,0,0,0,0,0,0,0,0,0,0,4,0
TANKEEVA E,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TANKEEVA E,3,0,0,2,0,0,0,0,0,1,0,0,0,2,1
TANKEEVA E,4,0,0,0,0,2,0,0,0,0,0,2,0,2,2
TANKEEVA E,5,0,0,2,0,0,0,0,0,1,0,0,0,2,1
TANKEEVA E,7,0,0,0,0,2,0,0,0,0,0,1,0,2,1
TIMOFEEVA A,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TIMOFEEVA A,3,0,2,1,0,0,0,0,0,1,0,0,0,3,1
TIMOFEEVA A,4,0,3,0,0,0,0,0,1,0,0,0,0,3,1
TIMOFEEVA A,7,2,0,1,0,0,0,0,0,0,0,0,0,3,0
ZELENTSOVA E,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1
ZELENTSOVA E,4,0,2,1,0,0,0,0,1,0,0,0,0,3,1
ZELENTSOVA E,5,1,1,1,0,0,0,0,0,0,0,0,0,3,0
ZELENTSOVA E,6,2,1,0,0,1,0,0,1,0,0,0,0,4,1
ZELENTSOVA E,7,1,0,0,1,0,0,0,0,0,0,0,0,2,0
