Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ALEKSIC M,1,3,2,0,0,0,0,1,1,0,0,0,0,5,2
ALEKSIC M,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ALEKSIC M,3,3,0,0,0,2,0,1,0,0,0,1,0,5,2
ALEKSIC M,4,1,1,0,0,1,0,0,0,0,0,1,0,3,1
ALEKSIC M,5,1,0,0,0,1,0,0,0,0,0,1,0,2,1
ALEKSIC M,6,2,0,0,0,0,0,1,0,0,0,0,0,2,1
CUK M,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1
CUK M,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1
CUK M,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1
CUK M,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
CUK M,5,3,0,0,1,1,0,0,0,0,1,0,0,5,1
CUK M,6,1,0,0,1,2,0,0,0,0,0,2,0,4,2
FILIPOVIC F,1,2,1,0,0,1,1,0,1,0,0,1,1,5,3
FILIPOVIC F,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FILIPOVIC F,3,2,5,0,0,1,0,1,1,0,0,0,0,8,2
FILIPOVIC F,4,2,0,0,1,0,0,0,0,0,1,0,0,3,1
FILIPOVIC F,5,4,1,0,0,1,0,0,0,0,0,0,0,6,0
FILIPOVIC F,6,0,1,0,0,2,0,0,0,0,0,1,0,3,1
GOCIC Z,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GOCIC Z,3,0,3,0,0,0,0,0,1,0,0,0,0,3,1
GOCIC Z,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
GOCIC Z,5,1,0,0,1,0,0,0,0,0,1,0,0,2,1
JAKSIC N,1,0,1,0,0,2,0,0,0,0,0,1,0,3,1
JAKSIC N,2,0,0,1,0,1,0,0,0,1,0,0,0,2,1
JAKSIC N,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
JAKSIC N,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
JAKSIC N,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
MANDIC D,1,0,2,0,0,1,0,0,2,0,0,0,0,3,2
MANDIC D,2,2,1,0,0,1,0,0,0,0,0,1,0,4,1
MANDIC D,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0
MANDIC D,4,2,1,0,1,0,0,1,0,0,1,0,0,4,2
MANDIC D,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1
MANDIC D,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
MITORVIC S,1,0,1,0,0,2,0,0,0,0,0,1,0,3,1
MITROVIC S,2,0,2,0,0,1,0,0,2,0,0,0,0,3,2
MITROVIC S,3,0,4,0,0,0,0,0,2,0,0,0,0,4,2
MITROVIC S,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MITROVIC S,5,0,3,1,1,0,0,0,1,1,1,0,0,5,3
MITROVIC S,6,0,2,0,1,0,0,0,0,0,1,0,0,3,1
NIKIC S,2,0,3,3,0,1,0,0,2,3,0,1,0,7,6
NIKIC S,3,0,0,1,0,1,0,0,0,1,0,0,0,2,1
NIKIC S,4,0,4,2,0,0,0,0,1,1,0,0,0,6,2
NIKIC S,5,0,1,0,0,1,0,0,0,0,0,0,0,2,0
NIKIC S,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PIJETLOVIC D,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
PIJETLOVIC D,2,1,1,1,0,3,0,0,1,0,0,3,0,6,4
PIJETLOVIC D,3,0,1,0,0,1,0,0,0,0,0,1,0,2,1
PIJETLOVIC D,4,0,1,0,0,3,0,0,1,0,0,3,0,4,4
PIJETLOVIC D,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1
PIJETLOVIC D,6,0,1,0,0,1,0,0,0,0,0,1,0,2,1
PRLAINOVIC A,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1
PRLAINOVIC A,2,0,2,1,0,1,0,0,1,1,0,1,0,4,3
PRLAINOVIC A,3,3,1,0,0,0,0,0,0,0,0,0,0,4,0
PRLAINOVIC A,4,2,1,0,0,0,0,1,0,0,0,0,0,3,1
PRLAINOVIC A,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
PRLAINOVIC A,6,3,3,0,1,2,0,0,1,0,0,2,0,9,3
RANDELOVIC S,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
RANDELOVIC S,2,0,0,1,0,1,0,0,0,1,0,0,0,2,1
RANDELOVIC S,4,1,0,0,1,0,0,0,0,0,0,0,0,2,0
RANDELOVIC S,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
RANDELOVIC S,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
