Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BUKIC L,1,1,1,1,0,1,0,0,1,1,0,0,0,4,2
BUKIC L,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BUKIC L,4,1,0,0,0,2,0,0,0,0,0,2,0,3,2
BUKIC L,5,0,2,0,0,1,0,0,1,0,0,0,0,3,1
BURIC D,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
BURIC D,2,1,1,0,0,0,0,0,1,0,0,0,0,2,1
BURIC D,3,0,0,0,0,2,0,0,0,0,0,2,0,2,2
BURIC D,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BURIC D,6,1,1,0,0,1,0,0,0,0,0,0,0,3,0
BUSLJE A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BUSLJE A,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BUSLJE A,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
BUSLJE A,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BUSLJE A,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0
JOKOVIC M,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0
JOKOVIC M,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
JOKOVIC M,3,1,2,0,2,0,0,0,2,0,1,0,0,5,3
JOKOVIC M,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
JOKOVIC M,5,1,1,0,0,1,0,1,0,0,0,0,0,3,1
JOKOVIC M,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0
LONCAR L,1,0,0,2,0,0,0,0,0,2,0,0,0,2,2
LONCAR L,2,0,2,0,0,1,0,0,1,0,0,0,0,3,1
LONCAR L,3,0,1,3,0,0,0,0,0,2,0,0,0,4,2
LONCAR L,5,0,1,1,0,0,0,0,1,1,0,0,0,2,2
MUSLIM P,1,0,2,2,0,0,0,0,1,1,0,0,0,4,2
MUSLIM P,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0
MUSLIM P,3,1,2,0,0,1,0,0,2,0,0,1,0,4,3
MUSLIM P,4,2,1,0,0,2,0,1,1,0,0,1,0,5,3
MUSLIM P,5,0,0,0,0,3,0,0,0,0,0,2,0,3,2
MUSLIM P,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0
OBRADOVIC P,1,0,3,0,0,0,0,0,2,0,0,0,0,3,2
OBRADOVIC P,2,1,0,0,0,2,0,0,0,0,0,2,0,3,2
OBRADOVIC P,3,1,1,0,2,0,0,0,1,0,2,0,0,4,3
OBRADOVIC P,4,4,0,0,0,1,0,1,0,0,0,0,0,5,1
OBRADOVIC P,5,1,0,1,0,1,0,0,0,1,0,1,0,3,2
OBRADOVIC P,6,4,2,0,0,0,0,0,1,0,0,0,0,6,1
PASKVALIN F,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
PASKVALIN F,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1
PASKVALIN F,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
PASKVALIN F,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PASKVALIN F,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PETKOVIC A,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
PETKOVIC A,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PETKOVIC A,3,1,1,0,1,0,0,0,1,0,1,0,0,3,2
PETKOVIC A,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
PETKOVIC A,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0
PETKOVIC A,6,0,1,0,0,2,0,0,0,0,0,1,0,3,1
SETKA A,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0
SETKA A,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SETKA A,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SETKA A,4,0,0,0,1,0,0,0,0,0,1,0,0,1,1
SETKA A,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SUKNO S,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1
SUKNO S,2,0,0,0,0,4,0,0,0,0,0,3,0,4,3
SUKNO S,3,4,2,0,1,1,0,1,0,0,1,0,0,8,2
SUKNO S,4,3,2,0,0,0,0,0,1,0,0,0,0,5,1
SUKNO S,5,1,1,0,0,2,0,1,0,0,0,1,0,4,2
SUKNO S,6,5,0,0,1,2,0,0,0,0,0,2,0,8,2
