Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AARTS L,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GENEE A,1,0,1,2,0,1,0,0,0,1,0,0,0,4,1
GENEE A,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GENEE A,4,0,0,1,1,0,0,0,0,0,1,0,0,2,1
GENEE A,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GENEE A,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GENEE D,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GENEE D,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0
GENEE D,4,0,0,0,2,0,0,0,0,0,2,0,0,2,2
GENEE D,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GENEE D,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GENEE D,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
KLAASSEN L,1,2,6,1,0,1,0,2,3,0,0,1,0,10,6
KLAASSEN L,2,4,0,0,0,1,0,1,0,0,0,0,0,5,1
KLAASSEN L,3,3,0,0,0,2,0,0,0,0,0,1,0,5,1
KLAASSEN L,4,1,3,0,0,1,0,0,0,0,0,1,0,5,1
KLAASSEN L,5,2,2,0,0,2,0,1,1,0,0,1,0,6,3
KLAASSEN L,6,3,0,0,0,1,0,0,0,0,0,0,0,4,0
KLAASSEN L,7,4,0,0,1,0,0,0,0,0,1,0,0,5,1
MEGENS M,1,0,2,2,0,0,0,0,0,1,0,0,0,4,1
MEGENS M,2,3,3,0,1,0,0,0,0,0,0,0,0,7,0
MEGENS M,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0
MEGENS M,4,1,0,0,2,2,0,0,0,0,2,1,0,5,3
MEGENS M,5,3,1,1,1,1,0,1,0,1,1,0,0,7,3
MEGENS M,6,1,3,1,1,0,0,0,2,1,1,0,0,6,4
MEGENS M,7,2,0,0,1,1,0,0,0,0,1,1,0,4,2
NIJHUIS M,1,1,3,0,0,1,0,1,1,0,0,0,0,5,2
NIJHUIS M,2,2,1,0,0,0,0,1,0,0,0,0,0,3,1
NIJHUIS M,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NIJHUIS M,4,1,1,0,2,0,0,0,0,0,2,0,0,4,2
NIJHUIS M,5,1,2,0,0,0,0,0,1,0,0,0,0,3,1
NIJHUIS M,6,4,1,0,0,0,0,0,0,0,0,0,0,5,0
NIJHUIS M,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SEVENICH V,1,0,1,0,1,0,0,0,1,0,1,0,0,2,2
SEVENICH V,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SEVENICH V,3,0,2,0,0,2,0,0,0,0,0,2,0,4,2
SEVENICH V,4,0,1,0,1,1,0,0,1,0,0,1,0,3,2
SEVENICH V,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SEVENICH V,6,1,2,0,0,0,0,0,0,0,0,0,0,3,0
SEVENICH V,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SMIT M,1,0,2,1,0,0,0,0,2,1,0,0,0,3,3
SMIT M,2,4,3,0,0,0,0,0,3,0,0,0,0,7,3
SMIT M,3,1,0,0,0,1,0,0,0,0,0,1,0,2,1
SMIT M,4,1,2,1,3,0,1,0,1,1,2,0,1,8,5
SMIT M,5,2,1,0,0,1,0,0,0,0,0,1,0,4,1
SMIT M,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
SMIT M,7,1,3,0,0,2,0,0,1,0,0,0,0,6,1
STOMPHORST N,2,2,1,0,0,0,0,1,0,0,0,0,0,3,1
STOMPHORST N,3,0,1,0,0,1,0,0,0,0,0,1,0,2,1
STOMPHORST N,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
STOMPHORST N,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0
VAN DER MOLEN L,1,0,0,3,0,1,0,0,0,1,0,1,0,4,2
VAN DER MOLEN L,4,0,1,0,1,1,0,0,0,0,0,0,0,3,0
VAN DER SLOOT C,1,0,2,0,0,3,0,0,1,0,0,3,0,5,4
VAN DER SLOOT C,2,2,3,1,0,1,1,0,2,0,0,1,1,8,4
VAN DER SLOOT C,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1
VAN DER SLOOT C,4,1,2,0,1,0,0,0,0,0,1,0,0,4,1
VAN DER SLOOT C,5,1,0,0,1,0,1,0,0,0,1,0,1,3,2
VAN DER SLOOT C,6,1,3,0,0,0,0,1,0,0,0,0,0,4,1
VAN DER SLOOT C,7,1,1,0,1,0,1,0,0,0,0,0,0,4,0
VAN TOORN I,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1
VAN TOORN I,4,1,0,1,2,1,0,0,0,1,2,1,0,5,4
