Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ALOGBO K,1,0,0,3,0,0,0,0,0,1,0,0,0,3,1
ALOGBO K,2,2,2,0,1,0,0,1,1,0,1,0,0,5,3
ALOGBO K,3,0,1,0,0,1,0,0,0,0,0,1,0,2,1
ALOGBO K,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ALOGBO K,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ALOGBO K,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
BEKHAZI J,1,1,3,0,0,0,0,0,1,0,0,0,0,4,1
BEKHAZI J,2,0,3,0,0,0,1,0,2,0,0,0,1,4,3
BEKHAZI J,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0
BEKHAZI J,4,2,2,0,0,0,0,1,0,0,0,0,0,4,1
BEKHAZI J,5,1,0,0,0,0,0,1,0,0,0,0,0,1,1
BEKHAZI J,6,0,1,0,1,0,0,0,0,0,1,0,0,2,1
EGGENS C,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
EGGENS C,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1
EGGENS C,3,2,0,0,0,0,0,1,0,0,0,0,0,2,1
EGGENS C,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
EGGENS C,5,0,3,0,0,0,0,0,1,0,0,0,0,3,1
EGGENS C,6,0,1,0,3,0,0,0,1,0,3,0,0,4,4
EGGENS M,1,1,2,1,0,0,2,0,1,0,0,0,2,6,3
EGGENS M,2,3,4,0,1,0,0,1,3,0,1,0,0,8,5
EGGENS M,3,1,3,0,0,1,0,1,0,0,0,1,0,5,2
EGGENS M,4,0,3,0,1,0,0,0,0,0,0,0,0,4,0
EGGENS M,5,0,0,0,0,2,0,0,0,0,0,1,0,2,1
EGGENS M,6,1,1,1,2,2,0,0,1,1,2,1,0,7,5
FOURNIER S,1,1,3,0,0,0,0,1,2,0,0,0,0,4,3
FOURNIER S,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
FOURNIER S,3,1,0,0,0,2,0,0,0,0,0,1,0,3,1
FOURNIER S,4,1,1,1,0,0,0,0,0,0,0,0,0,3,0
FOURNIER S,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0
FOURNIER S,6,0,2,1,3,0,0,0,1,1,1,0,0,6,3
MCKEE K,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1
MCKEE K,2,1,2,0,0,0,0,1,1,0,0,0,0,3,2
MCKEE K,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MCKEE K,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MONTON K,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1
MONTON K,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MONTON K,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PERREAULT D,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0
PERREAULT D,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PERREAULT D,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PERREAULT D,6,0,1,0,0,0,1,0,0,0,0,0,1,2,1
ROBINSON C,1,1,1,2,0,0,0,1,0,1,0,0,0,4,2
ROBINSON C,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2
ROBINSON C,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ROBINSON C,4,2,1,0,0,1,0,0,0,0,0,1,0,4,1
ROBINSON C,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ROBINSON C,6,3,1,0,0,0,0,1,1,0,0,0,0,4,2
VALIN S,1,1,2,0,0,2,0,0,0,0,0,2,0,5,2
VALIN S,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0
VALIN S,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
VALIN S,4,2,1,0,0,0,0,2,0,0,0,0,0,3,2
VALIN S,5,0,1,0,0,1,0,0,0,0,0,1,0,2,1
VALIN S,6,2,0,0,1,0,0,1,0,0,1,0,0,3,2
WRIGHT E,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WRIGHT E,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WRIGHT E,3,0,3,0,0,1,0,0,0,0,0,1,0,4,1
WRIGHT E,4,2,5,0,0,0,0,1,0,0,0,0,0,7,1
WRIGHT E,5,1,2,0,0,1,0,0,2,0,0,0,0,4,2
WRIGHT E,6,1,1,0,1,0,0,0,1,0,0,0,0,3,1
