Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ANTAL D,2,1,0,0,0,2,0,0,0,0,0,1,0,3,1
ANTAL D,3,0,1,0,1,0,0,0,0,0,1,0,0,2,1
ANTAL D,4,0,1,0,1,1,0,0,0,0,0,1,0,3,1
ANTAL D,5,0,0,0,0,3,0,0,0,0,0,2,0,3,2
ANTAL D,6,1,0,0,0,4,1,1,0,0,0,2,1,6,4
BUJKA B,1,0,1,2,0,0,0,0,0,1,0,0,0,3,1
BUJKA B,2,1,2,4,0,1,0,0,1,2,0,1,0,8,4
BUJKA B,3,0,0,1,2,0,1,0,0,1,1,0,1,4,3
BUJKA B,4,0,0,3,1,1,0,0,0,3,1,1,0,5,5
BUJKA B,5,0,0,2,0,0,0,0,0,1,0,0,0,2,1
BUJKA B,6,0,1,2,0,2,0,0,0,2,0,0,0,5,2
BUJKA B,7,1,0,2,0,0,0,0,0,0,0,0,0,3,0
GARDA K,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0
GARDA K,3,1,3,1,0,0,0,0,1,0,0,0,0,5,1
GARDA K,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0
GARDA K,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ILLES A,3,0,0,1,0,0,1,0,0,1,0,0,1,2,2
ILLES A,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
ILLES A,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ILLES A,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KESZTHELYI R,1,2,0,1,2,2,0,2,0,0,2,1,0,7,5
KESZTHELYI R,2,4,2,0,0,1,0,2,1,0,0,1,0,7,4
KESZTHELYI R,3,0,1,1,2,1,0,0,0,0,2,0,0,5,2
KESZTHELYI R,4,0,2,1,1,1,0,0,0,0,1,0,0,5,1
KESZTHELYI R,5,0,2,0,2,2,0,0,2,0,2,0,0,6,4
KESZTHELYI R,6,3,3,0,0,0,0,1,1,0,0,0,0,6,2
KESZTHELYI R,7,1,0,0,1,2,1,0,0,0,1,1,1,5,3
KISTELEKI D,1,2,2,0,1,0,0,0,1,0,0,0,0,5,1
KISTELEKI D,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
KISTELEKI D,3,0,0,0,0,2,0,0,0,0,0,1,0,2,1
KISTELEKI D,4,0,1,1,1,3,0,0,0,1,1,2,0,6,4
KISTELEKI D,5,0,0,0,0,2,0,0,0,0,0,1,0,2,1
KISTELEKI D,6,0,1,0,0,2,0,0,1,0,0,1,0,3,2
KISTELEKI D,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MENCZINGER K,1,0,0,0,1,0,1,0,0,0,1,0,1,2,2
MENCZINGER K,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0
MENCZINGER K,3,0,1,0,1,1,0,0,0,0,1,1,0,3,2
MENCZINGER K,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
MENCZINGER K,5,1,0,0,0,1,0,0,0,0,0,1,0,2,1
MENCZINGER K,7,1,0,0,0,1,0,0,0,0,0,1,0,2,1
MISKOLCZI I,1,0,1,0,0,0,1,0,1,0,0,0,1,2,2
MISKOLCZI I,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MISKOLCZI I,3,0,3,0,0,0,0,0,2,0,0,0,0,3,2
MISKOLCZI I,4,0,1,0,0,0,1,0,0,0,0,0,1,2,1
MISKOLCZI I,5,1,1,0,0,0,0,0,1,0,0,0,0,2,1
MISKOLCZI I,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0
SZUCS G,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
SZUCS G,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1
SZUCS G,3,0,4,0,0,0,0,0,1,0,0,0,0,4,1
SZUCS G,4,0,1,0,0,1,0,0,1,0,0,0,0,2,1
SZUCS G,5,1,3,0,0,0,0,1,0,0,0,0,0,4,1
SZUCS G,6,3,0,0,0,0,0,2,0,0,0,0,0,3,2
SZUCS G,7,1,3,0,0,3,0,0,1,0,0,1,0,7,2
TAKACS O,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
TAKACS O,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
TAKACS O,3,0,2,1,0,0,0,0,1,1,0,0,0,3,2
TAKACS O,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TAKACS O,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1
TOTH I,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TOTH I,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
TOTH I,3,0,0,2,0,0,0,0,0,1,0,0,0,2,1
TOTH I,4,0,0,1,0,0,0,0,0,1,0,0,0,1,1
TOTH I,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TOTH I,7,0,0,3,0,0,0,0,0,3,0,0,0,3,3
